series,section,number,name,price,image_url
"OP09",P-L,OP09-062,ニコ・ロビン(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op09/10079.jpg
"OP09",P-L,OP09-081,マーシャル・Ｄ・ティーチ(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op09/10102.jpg
"OP09",L,OP09-001,シャンクス,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10001.jpg
"OP09",L,OP09-022,リム,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10027.jpg
"OP09",L,OP09-042,バギー,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10051.jpg
"OP09",L,OP09-061,モンキー・D・ルフィ,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10076.jpg
"OP09",L,OP09-062,ニコ・ロビン,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10078.jpg
"OP09",L,OP09-081,マーシャル・Ｄ・ティーチ,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10101.jpg
"OP09",SP,OP04-119,ドンキホーテ・ロシナンテ(パラレル),"4,980 円",https://card.yuyu-tei.jp/opc/100_140/op09/10150.jpg
"OP09",SP,OP05-067,ゾロ十郎(パラレル),"29,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10151.jpg
"OP09",SP,OP05-093,ロブ・ルッチ(パラレル),"4,980 円",https://card.yuyu-tei.jp/opc/100_140/op09/10152.jpg
"OP09",SP,OP07-015,モンキー・D・ドラゴン(パラレル),"5,980 円",https://card.yuyu-tei.jp/opc/100_140/op09/10153.jpg
"OP09",SP,OP07-051,ボア・ハンコック(パラレル),"39,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10154.jpg
"OP09",SP,OP08-106,ナミ(パラレル),"39,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10155.jpg
"OP09",SP,OP09-004,シャンクス(パラレル),"17,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10156.jpg
"OP09",SP,OP09-051,バギー(パラレル),"12,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10157.jpg
"OP09",SP,OP09-093,マーシャル・D・ティーチ(パラレル),"12,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10158.jpg
"OP09",SP,OP05-119,モンキー・D・ルフィ(パラレル),"49,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10159.jpg
"OP09",-,-,ドン!!カード(そんなに怖いか？「新時代」が!!!),50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10149.jpg
"OP10",P-SEC,OP10-118,モンキー・D・ルフィ(パラレル),"3,980 円",https://card.yuyu-tei.jp/opc/100_140/op10/10141.jpg
"OP10",P-SEC,OP10-119,トラファルガー・ロー(パラレル),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/op10/10143.jpg
"OP10",P-SEC,OP10-119,トラファルガー・ロー(パラレル)(スーパーパラレル),"79,800 円",https://card.yuyu-tei.jp/opc/100_140/op10/10144.jpg
"OP10",SEC,OP10-118,モンキー・D・ルフィ,580 円,https://card.yuyu-tei.jp/opc/100_140/op10/10140.jpg
"OP10",SEC,OP10-119,トラファルガー・ロー,320 円,https://card.yuyu-tei.jp/opc/100_140/op10/10142.jpg
"OP10",P-SR,OP10-005,サンジ(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op10/10009.jpg
"OP10",P-SR,OP10-016,モネ(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/op10/10021.jpg
"OP10",P-SR,OP10-030,スモーカー(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/op10/10038.jpg
"OP10",P-SR,OP10-032,たしぎ(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/op10/10041.jpg
"OP10",P-SR,OP10-046,キュロス(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/op10/10059.jpg
"OP10",P-SR,OP10-058,レベッカ(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/op10/10072.jpg
"OP10",P-SR,OP10-071,ドンキホーテ・ドフラミンゴ(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op10/10087.jpg
"OP10",P-SR,OP10-072,ドンキホーテ・ロシナンテ(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op10/10089.jpg
"OP10",P-SR,OP10-082,クザン(パラレル),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/op10/10100.jpg
"OP10",P-SR,OP10-112,ユースタス・キッド(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/op10/10134.jpg
"OP10",SR,OP10-005,サンジ,320 円,https://card.yuyu-tei.jp/opc/100_140/op10/10008.jpg
"OP10",SR,OP10-016,モネ,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10020.jpg
"OP10",SR,OP10-030,スモーカー,320 円,https://card.yuyu-tei.jp/opc/100_140/op10/10037.jpg
"OP10",SR,OP10-032,たしぎ,220 円,https://card.yuyu-tei.jp/opc/100_140/op10/10040.jpg
"OP10",SR,OP10-046,キュロス,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10058.jpg
"OP10",SR,OP10-058,レベッカ,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10071.jpg
"OP10",SR,OP10-071,ドンキホーテ・ドフラミンゴ,220 円,https://card.yuyu-tei.jp/opc/100_140/op10/10086.jpg
"OP10",SR,OP10-072,ドンキホーテ・ロシナンテ,220 円,https://card.yuyu-tei.jp/opc/100_140/op10/10088.jpg
"OP10",SR,OP10-082,クザン,320 円,https://card.yuyu-tei.jp/opc/100_140/op10/10099.jpg
"OP10",SR,OP10-112,ユースタス・キッド,220 円,https://card.yuyu-tei.jp/opc/100_140/op10/10133.jpg
"OP10",P-R,OP10-019,神避(パラレル),"3,980 円",https://card.yuyu-tei.jp/opc/100_140/op10/10025.jpg
"OP10",P-R,OP10-037,リム(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/op10/10047.jpg
"OP10",P-R,OP10-045,キャベンディッシュ(パラレル),"3,980 円",https://card.yuyu-tei.jp/opc/100_140/op10/10057.jpg
"OP10",P-R,OP10-067,セニョール・ピンク(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op10/10082.jpg
"OP10",P-R,OP10-090,フランキー(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/op10/10109.jpg
"OP10",P-R,OP10-111,モンキー・D・ルフィ(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op10/10132.jpg
"OP10",R,OP10-004,ヴェルゴ,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10007.jpg
"OP10",R,OP10-019,神避,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10024.jpg
"OP10",R,OP10-025,エネル,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10032.jpg
"OP10",R,OP10-037,リム,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10046.jpg
"OP10",R,OP10-045,キャベンディッシュ,580 円,https://card.yuyu-tei.jp/opc/100_140/op10/10056.jpg
"OP10",R,OP10-049,サボ,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10062.jpg
"OP10",R,OP10-059,おまえ…タチ…わ…おれ…が…み…ち…び…く…!!!,420 円,https://card.yuyu-tei.jp/opc/100_140/op10/10073.jpg
"OP10",R,OP10-062,ヴァイオレット,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10076.jpg
"OP10",R,OP10-063,ヴィンスモーク・サンジ,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10077.jpg
"OP10",R,OP10-067,セニョール・ピンク,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10081.jpg
"OP10",R,OP10-086,シリュウ,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10104.jpg
"OP10",R,OP10-090,フランキー,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10108.jpg
"OP10",R,OP10-095,ロロノア・ゾロ,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10114.jpg
"OP10",R,OP10-103,カポネ・ベッジ,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10123.jpg
"OP10",R,OP10-109,バジル・ホーキンス,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10129.jpg
"OP10",R,OP10-111,モンキー・D・ルフィ,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10131.jpg
"OP10",R,OP10-116,電磁砲,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10138.jpg
"OP10",UC,OP10-006,シーザー・クラウン,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10010.jpg
"OP10",UC,OP10-007,シーザー兵,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10011.jpg
"OP10",UC,OP10-015,モチャ,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10019.jpg
"OP10",UC,OP10-020,ゴムゴムのUFO,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10026.jpg
"OP10",UC,OP10-027,錦えもん,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10034.jpg
"OP10",UC,OP10-028,光月モモの助,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10035.jpg
"OP10",UC,OP10-033,ナミ,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10042.jpg
"OP10",UC,OP10-039,ゴムゴムの龍火炎銃巻き星,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10049.jpg
"OP10",UC,OP10-044,カブ,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10055.jpg
"OP10",UC,OP10-047,コアラ,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10060.jpg
"OP10",UC,OP10-051,ハック,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10064.jpg
"OP10",UC,OP10-056,マンシェリー,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10069.jpg
"OP10",UC,OP10-061,必殺!!遠距離“蓑虫星”,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10075.jpg
"OP10",UC,OP10-066,ジョーラ,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10080.jpg
"OP10",UC,OP10-074,ピーカ,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10091.jpg
"OP10",UC,OP10-075,フォクシー,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10092.jpg
"OP10",UC,OP10-076,ベビー5,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10093.jpg
"OP10",UC,OP10-079,神誅殺,120 円,https://card.yuyu-tei.jp/opc/100_140/op10/10096.jpg
"OP10",UC,OP10-083,光月モモの助,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10101.jpg
"OP10",UC,OP10-085,ジーザス・バージェス,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10103.jpg
"OP10",UC,OP10-087,トニートニー・チョッパー,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10105.jpg
"OP10",UC,OP10-088,ナミ,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10106.jpg
"OP10",UC,OP10-094,リューマ,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10113.jpg
"OP10",UC,OP10-096,王下七武海はもう要らねェ…!!!,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10115.jpg
"OP10",UC,OP10-104,カリブー,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10124.jpg
"OP10",UC,OP10-106,キラー,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10126.jpg
"OP10",UC,OP10-107,ジュエリー・ボニー,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10127.jpg
"OP10",UC,OP10-113,ロロノア・ゾロ,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10135.jpg
"OP10",UC,OP10-114,X・ドレーク,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10136.jpg
"OP10",UC,OP10-117,ROOM,80 円,https://card.yuyu-tei.jp/opc/100_140/op10/10139.jpg
"OP10",C,OP10-008,スコッチ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10012.jpg
"OP10",C,OP10-010,チャドロス・ヒゲリゲス(茶ひげ),30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10014.jpg
"OP10",C,OP10-012,ドラゴン十三號,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10016.jpg
"OP10",C,OP10-013,ナミ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10017.jpg
"OP10",C,OP10-014,フランキー,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10018.jpg
"OP10",C,OP10-017,ロック,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10022.jpg
"OP10",C,OP10-018,カマクラ十草紙,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10023.jpg
"OP10",C,OP10-021,パンクハザード,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10027.jpg
"OP10",C,OP10-023,イッショウ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10030.jpg
"OP10",C,OP10-024,エドワード・ニューゲート,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10031.jpg
"OP10",C,OP10-026,錦えもん,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10033.jpg
"OP10",C,OP10-031,センゴク,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10039.jpg
"OP10",C,OP10-034,フランキー,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10043.jpg
"OP10",C,OP10-035,ブルック,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10044.jpg
"OP10",C,OP10-036,ペローナ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10045.jpg
"OP10",C,OP10-038,ロロノア・ゾロ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10048.jpg
"OP10",C,OP10-040,弱ェ奴は死に方も選べねェ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10050.jpg
"OP10",C,OP10-043,ウーシー,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10054.jpg
"OP10",C,OP10-048,サイ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10061.jpg
"OP10",C,OP10-050,ハイルディン,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10063.jpg
"OP10",C,OP10-052,バルトロメオ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10065.jpg
"OP10",C,OP10-053,ビアン,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10066.jpg
"OP10",C,OP10-054,ブルーギリー,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10067.jpg
"OP10",C,OP10-060,バリバリの銃,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10074.jpg
"OP10",C,OP10-064,複製兵,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10078.jpg
"OP10",C,OP10-068,ディアマンテ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10083.jpg
"OP10",C,OP10-069,闘魚,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10084.jpg
"OP10",C,OP10-070,トレーボル,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10085.jpg
"OP10",C,OP10-073,バッファロー,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10090.jpg
"OP10",C,OP10-077,ベラミー,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10094.jpg
"OP10",C,OP10-080,小熊玩具,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10097.jpg
"OP10",C,OP10-081,ウソップ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10098.jpg
"OP10",C,OP10-084,サンファン・ウルフ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10102.jpg
"OP10",C,OP10-089,ニコ・ロビン,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10107.jpg
"OP10",C,OP10-091,ブルック,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10110.jpg
"OP10",C,OP10-092,ペローナ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10111.jpg
"OP10",C,OP10-093,ホーミング聖,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10112.jpg
"OP10",C,OP10-097,ゴムゴムの犀榴弾砲,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10116.jpg
"OP10",C,OP10-100,イナズマ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10120.jpg
"OP10",C,OP10-101,ウルージ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10121.jpg
"OP10",C,OP10-102,エンポリオ・イワンコフ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10122.jpg
"OP10",C,OP10-105,キャベンディッシュ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10125.jpg
"OP10",C,OP10-108,スクラッチメン・アプー,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10128.jpg
"OP10",C,OP10-110,ヒート＆ワイヤー,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10130.jpg
"OP10",C,OP10-115,“新世界”で会おうぜ,30 円,https://card.yuyu-tei.jp/opc/100_140/op10/10137.jpg
"OP10",P-L,OP10-001,スモーカー(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/op10/10002.jpg
"OP10",P-L,OP10-002,シーザー・クラウン(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/op10/10004.jpg
"OP10",P-L,OP10-003,シュガー(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op10/10006.jpg
"OP10",P-L,OP10-022,トラファルガー・ロー(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op10/10029.jpg
"OP10",P-L,OP10-042,ウソップ(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op10/10053.jpg
"OP10",P-L,OP10-099,ユースタス・キッド(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/op10/10119.jpg
"OP10",L,OP10-001,スモーカー,50 円,https://card.yuyu-tei.jp/opc/100_140/op10/10001.jpg
"OP10",L,OP10-002,シーザー・クラウン,50 円,https://card.yuyu-tei.jp/opc/100_140/op10/10003.jpg
"OP10",L,OP10-003,シュガー,50 円,https://card.yuyu-tei.jp/opc/100_140/op10/10005.jpg
"OP10",L,OP10-022,トラファルガー・ロー,50 円,https://card.yuyu-tei.jp/opc/100_140/op10/10028.jpg
"OP10",L,OP10-042,ウソップ,50 円,https://card.yuyu-tei.jp/opc/100_140/op10/10052.jpg
"OP10",L,OP10-099,ユースタス・キッド,50 円,https://card.yuyu-tei.jp/opc/100_140/op10/10118.jpg
"OP10",SP,OP07-021,ウルージ(パラレル),"2,480 円",https://card.yuyu-tei.jp/opc/100_140/op10/10146.jpg
"OP10",SP,ST12-012,シャーロット・プリン(パラレル),"2,980 円",https://card.yuyu-tei.jp/opc/100_140/op10/10147.jpg
"OP10",SP,ST14-003,サンジ(パラレル),"5,980 円",https://card.yuyu-tei.jp/opc/100_140/op10/10148.jpg
"OP10",SP,ST15-002,エドワード・ニューゲート(パラレル),"14,800 円",https://card.yuyu-tei.jp/opc/100_140/op10/10149.jpg
"OP10",SP,ST18-001,ウソ八(パラレル),"7,980 円",https://card.yuyu-tei.jp/opc/100_140/op10/10150.jpg
"OP10",SP,EB01-056,シャーロット・フランペ(パラレル),"3,480 円",https://card.yuyu-tei.jp/opc/100_140/op10/10151.jpg
"OP10",-,-,ドン!!カード(ドンッ)(ドンキホーテ・ドフラミンゴ),50 円,https://card.yuyu-tei.jp/opc/100_140/op10/10145.jpg
"OP11",P-SEC,OP11-118,モンキー・D・ルフィ(パラレル),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/op11/10144.jpg
"OP11",P-SEC,OP11-118,モンキー・D・ルフィ(パラレル)(スーパーパラレル),"99,800 円",https://card.yuyu-tei.jp/opc/100_140/op11/10145.jpg
"OP11",P-SEC,OP11-119,コビー(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op11/10147.jpg
"OP11",SEC,OP11-118,モンキー・D・ルフィ,780 円,https://card.yuyu-tei.jp/opc/100_140/op11/10143.jpg
"OP11",SEC,OP11-119,コビー,580 円,https://card.yuyu-tei.jp/opc/100_140/op11/10146.jpg
"OP11",P-SR,OP11-004,孔雀(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op11/10006.jpg
"OP11",P-SR,OP11-010,ひばり(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/op11/10014.jpg
"OP11",P-SR,OP11-031,ジンベエ(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/op11/10040.jpg
"OP11",P-SR,OP11-051,サンジ(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/op11/10064.jpg
"OP11",P-SR,OP11-054,ナミ(パラレル),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/op11/10068.jpg
"OP11",P-SR,OP11-067,シャーロット・カタクリ(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op11/10083.jpg
"OP11",P-SR,OP11-070,シャーロット・プリン(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/op11/10087.jpg
"OP11",P-SR,OP11-092,ヘルメッポ(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op11/10113.jpg
"OP11",P-SR,OP11-095,モンキー・D・ガープ(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/op11/10117.jpg
"OP11",P-SR,OP11-101,カポネ・ベッジ(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/op11/10124.jpg
"OP11",SR,OP11-004,孔雀,320 円,https://card.yuyu-tei.jp/opc/100_140/op11/10005.jpg
"OP11",SR,OP11-010,ひばり,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10013.jpg
"OP11",SR,OP11-031,ジンベエ,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10039.jpg
"OP11",SR,OP11-051,サンジ,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10063.jpg
"OP11",SR,OP11-054,ナミ,580 円,https://card.yuyu-tei.jp/opc/100_140/op11/10067.jpg
"OP11",SR,OP11-067,シャーロット・カタクリ,320 円,https://card.yuyu-tei.jp/opc/100_140/op11/10082.jpg
"OP11",SR,OP11-070,シャーロット・プリン,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10086.jpg
"OP11",SR,OP11-092,ヘルメッポ,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10112.jpg
"OP11",SR,OP11-095,モンキー・D・ガープ,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10116.jpg
"OP11",SR,OP11-101,カポネ・ベッジ,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10123.jpg
"OP11",P-R,OP11-008,ドール(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op11/10011.jpg
"OP11",P-R,OP11-018,実直拳骨(パラレル),"5,980 円",https://card.yuyu-tei.jp/opc/100_140/op11/10023.jpg
"OP11",P-R,OP11-023,アーロン(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/op11/10031.jpg
"OP11",P-R,OP11-047,ヴィンスモーク・レイジュ(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/op11/10059.jpg
"OP11",P-R,OP11-073,シャーロット・リンリン(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/op11/10091.jpg
"OP11",P-R,OP11-080,ギア2(パラレル),"29,800 円",https://card.yuyu-tei.jp/opc/100_140/op11/10099.jpg
"OP11",P-R,OP11-084,クザン(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/op11/10104.jpg
"OP11",P-R,OP11-106,ゼウス(パラレル),"3,980 円",https://card.yuyu-tei.jp/opc/100_140/op11/10130.jpg
"OP11",P-R,OP11-114,ゴムゴムの火拳銃(パラレル),"5,980 円",https://card.yuyu-tei.jp/opc/100_140/op11/10139.jpg
"OP11",R,OP11-018,実直拳骨,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10022.jpg
"OP11",R,OP11-060,式をブッ壊そう!!!,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10074.jpg
"OP11",R,OP11-080,ギア2,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10098.jpg
"OP11",R,OP11-083,カリブー,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10102.jpg
"OP11",R,OP11-099,ぼくは!!!海軍将校になる男です!!!!,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10121.jpg
"OP11",R,OP11-106,ゼウス,220 円,https://card.yuyu-tei.jp/opc/100_140/op11/10129.jpg
"OP11",R,OP11-114,ゴムゴムの火拳銃,120 円,https://card.yuyu-tei.jp/opc/100_140/op11/10138.jpg
"OP11",UC,OP11-003,ウソップ,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10004.jpg
"OP11",UC,OP11-012,フランキー,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10016.jpg
"OP11",UC,OP11-016,ロロノア・ゾロ,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10020.jpg
"OP11",UC,OP11-017,X・ドレーク,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10021.jpg
"OP11",UC,OP11-020,X狩場,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10025.jpg
"OP11",UC,OP11-029,シャーロット・プラリネ,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10037.jpg
"OP11",UC,OP11-032,スルメ,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10041.jpg
"OP11",UC,OP11-033,トリ,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10042.jpg
"OP11",UC,OP11-036,マダラ,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10045.jpg
"OP11",UC,OP11-037,“古代兵器”「ポセイドン」,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10046.jpg
"OP11",UC,OP11-045,ヴィンスモーク・ニジ,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10056.jpg
"OP11",UC,OP11-053,トニートニー・チョッパー,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10066.jpg
"OP11",UC,OP11-055,バルトロメオ,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10069.jpg
"OP11",UC,OP11-058,モンキー・D・ルフィ,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10072.jpg
"OP11",UC,OP11-061,ゴムゴムのJET大蛇砲,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10075.jpg
"OP11",UC,OP11-065,シャーロット・アナナ,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10080.jpg
"OP11",UC,OP11-068,シャーロット・ダイフク,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10084.jpg
"OP11",UC,OP11-072,シャーロット・モンドール,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10089.jpg
"OP11",UC,OP11-078,10つ子達,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10096.jpg
"OP11",UC,OP11-079,男の勝負に…!!!薄っぺらい援護などするな!!!!,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10097.jpg
"OP11",UC,OP11-087,さらへび先生,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10107.jpg
"OP11",UC,OP11-091,ベリーグッド,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10111.jpg
"OP11",UC,OP11-093,ボガード,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10114.jpg
"OP11",UC,OP11-096,リッパー,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10118.jpg
"OP11",UC,OP11-097,すっかり衰えた……!!!,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10119.jpg
"OP11",UC,OP11-102,ケイミー,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10125.jpg
"OP11",UC,OP11-105,シャーロット・シフォン,80 円,https://card.yuyu-tei.jp/opc/100_140/op11/10128.jpg
